"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-03-13","multi-byteBednar","copilot","coding_agent_premium_request","Coding Agent model","87","requests","0.04","3.47999999999998","3.47999999999998","0","False","1000","massive-dynamic","ml-infra","0","0"
"2026-03-13","franey-happy","copilot","copilot_premium_request","Claude Opus 4.5","30","requests","0.04","1.19999999999999","1.19999999999999","0","False","300","springfield-nuclear","frontend-guild","0","0"
"2026-03-13","virtualFarrell","copilot","copilot_premium_request","Auto: Gemini 3 Pro","0.45","requests","0.04","0.0179999999999862","0.0179999999999862","0","False","1000","prestige-worldwide","cloud-native","0","0"
"2026-03-13","stephen_kuvalis49","copilot","copilot_premium_request","Claude Haiku 4.5","43","requests","0.04","1.72000000000002","1.72000000000002","0","False","1000","acme-corp","","0","0"
"2026-03-13","back-endRobel","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","3.9","requests","0.04","0.156000000000007","0.156000000000007","0","False","1000","globex-inc","security-ops","0","0"
"2026-03-14","multi-byteBednar","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.9","requests","0.04","0.0360000000000018","0.0360000000000018","0","False","300","oscorp","platform-team","0","0"
"2026-03-14","back-endRobel","spark","spark_premium_request","Gemini 2.5 Pro","76","requests","0.04","3.04","3.04","0","False","300","starkindustries","platform-team","0","0"
"2026-03-14","virtualGottlieb","copilot","copilot_premium_request","GPT-5.2-Codex","56","requests","0.04","2.24000000000001","2.24000000000001","0","False","1000","wonka-factory","","0","0"
"2026-03-14","erik67","copilot","copilot_premium_request","Auto: Gemini 3 Pro","3.69","requests","0.04","0.147599999999981","0.147599999999981","0","False","300","initech","","0","0"
"2026-03-14","lois13","copilot","copilot_premium_request","GPT-5.2","78","requests","0.04","3.11999999999998","3.11999999999998","0","False","1000","wonka-factory","","0","0"
"2026-03-14","mobileBrakus","copilot","copilot_premium_request","Claude Opus 4.5","8","requests","0.04","0.320000000000018","0.320000000000018","0","False","1000","hooli","","0","0"
"2026-03-14","ariane94","copilot","copilot_premium_request","Code Review model","138","requests","0.04","5.51999999999999","5.51999999999999","0","False","1000","piedpiper","security-ops","0","0"
"2026-03-14","leland12","copilot","copilot_premium_request","Gemini 3 Pro","88","requests","0.04","3.51999999999999","3.51999999999999","0","False","1000","hooli","platform-team","0","0"
"2026-03-14","solidstateChristians","copilot","copilot_premium_request","GPT-5.2-Codex","36","requests","0.04","1.43999999999998","1.43999999999998","0","False","1000","initech","frontend-guild","0","0"
"2026-03-14","open-sourceNitzsche","copilot","copilot_premium_request","Claude Sonnet 4.5","106","requests","0.04","4.24000000000001","4.24000000000001","0","False","300","vandelay-industries","frontend-guild","0","0"
"2026-03-14","white-wicke","copilot","coding_agent_premium_request","Coding Agent model","3","requests","0.04","0.119999999999996","0.119999999999996","0","False","1000","prestige-worldwide","","0","0"
"2026-03-14","rhiannondach","spark","spark_premium_request","Gemini 2.5 Pro","122","requests","0.04","4.87999999999999","4.87999999999999","0","False","300","prestige-worldwide","cloud-native","0","0"
"2026-03-14","dashawn_nader53","copilot","copilot_premium_request","GPT-5.3-Codex","150","requests","0.04","6.00000000000002","6.00000000000002","0","False","1000","massive-dynamic","","0","0"
"2026-03-14","dibbert-gloss","copilot","copilot_premium_request","Gemini 3 Pro","95","requests","0.04","3.80000000000002","3.80000000000002","0","False","1000","globex-inc","platform-team","0","0"
"2026-03-14","brett64","copilot","copilot_premium_request","GPT-5.2-Codex","85","requests","0.04","3.4","3.4","0","False","1000","Bluth-Company","","0","0"
"2026-03-14","jay57","copilot","copilot_premium_request","Claude Sonnet 4.5","140","requests","0.04","5.59999999999999","5.59999999999999","0","False","1000","wonka-factory","compliance","0","0"
"2026-03-14","wirelessWehner","copilot","copilot_premium_request","Gemini 3 Pro","148","requests","0.04","5.91999999999999","5.91999999999999","0","False","1000","soylent-corp","compliance","0","0"
"2026-03-14","eve93","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.06","requests","0.04","0.0424000000000175","0.0424000000000175","0","False","1000","Bluth-Company","platform-team","0","0"
"2026-03-14","lorena30","copilot","copilot_premium_request","Auto: Gemini 3 Pro","3.57","requests","0.04","0.142799999999998","0.142799999999998","0","False","1000","starkindustries","","0","0"
"2026-03-14","tromp-petty","copilot","copilot_premium_request","Auto: Gemini 3 Pro","4.82","requests","0.04","0.192799999999993","0.192799999999993","0","False","300","prestige-worldwide","compliance","0","0"
"2026-03-14","florence_medhurst","copilot","copilot_premium_request","Gemini 2.5 Pro","146","requests","0.04","5.83999999999999","5.83999999999999","0","False","300","hooli","cloud-native","0","0"
"2026-03-15","senger-weigh","copilot","coding_agent_premium_request","Coding Agent model","127","requests","0.04","5.08000000000002","5.08000000000002","0","False","1000","waynetech","","0","0"
"2026-03-15","dashawn_nader53","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.520000000000022","0.520000000000022","0","False","1000","dunder-mifflin-tech","security-ops","0","0"
"2026-03-15","ludiemante36","copilot","copilot_premium_request","Gemini 3 Pro","138","requests","0.04","5.52","5.52","0","False","1000","waynetech","platform-team","0","0"
"2026-03-15","asha38","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","3.49","requests","0.04","0.139599999999981","0.139599999999981","0","False","1000","piedpiper","security-ops","0","0"
"2026-03-15","wirelessWehner","copilot","copilot_premium_request","Claude Haiku 4.5","127","requests","0.04","5.08","5.08","0","False","1000","vandelay-industries","data-eng","0","0"
"2026-03-15","andy48","copilot","copilot_premium_request","GPT-5.2","73","requests","0.04","2.91999999999999","2.91999999999999","0","False","1000","Bluth-Company","data-eng","0","0"
"2026-03-15","leland12","copilot","copilot_premium_request","Claude Sonnet 4.6","105","requests","0.04","4.2","4.2","0","False","1000","initech","ml-infra","0","0"
"2026-03-15","virtualGottlieb","copilot","copilot_premium_request","GPT-5.1","4","requests","0.04","0.159999999999983","0.159999999999983","0","False","1000","waynetech","data-eng","0","0"
"2026-03-15","florence_medhurst","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","4.89","requests","0.04","0.195600000000014","0.195600000000014","0","False","1000","aperture-labs","ml-infra","0","0"
"2026-03-15","ariane94","copilot","copilot_premium_request","Gemini 3 Pro","115","requests","0.04","4.6","4.6","0","False","1000","springfield-nuclear","","0","0"
"2026-03-15","mobileStehr-Grimes","copilot","copilot_premium_request","GPT-5.3-Codex","14","requests","0.04","0.559999999999988","0.559999999999988","0","False","300","wonka-factory","","0","0"
"2026-03-15","josue79","copilot","copilot_premium_request","Claude Opus 4.5","95","requests","0.04","3.80000000000001","3.80000000000001","0","False","1000","springfield-nuclear","devex","0","0"
"2026-03-15","multi-byteBednar","copilot","copilot_premium_request","Claude Sonnet 4.6","20","requests","0.04","0.799999999999994","0.799999999999994","0","False","300","massive-dynamic","frontend-guild","0","0"
"2026-03-15","open-sourceTerry","copilot","copilot_premium_request","GPT-5.2-Codex","118","requests","0.04","4.72","4.72","0","False","300","waynetech","platform-team","0","0"
"2026-03-15","keyshawnschinner16","copilot","copilot_premium_request","Claude Sonnet 4.6","17","requests","0.04","0.680000000000002","0.680000000000002","0","False","1000","soylent-corp","","0","0"
"2026-03-15","franey-happy","copilot","coding_agent_premium_request","Coding Agent model","34","requests","0.04","1.35999999999998","1.35999999999998","0","False","1000","Bluth-Company","frontend-guild","0","0"
"2026-03-15","connietreutel","copilot","copilot_premium_request","Gemini 3 Pro","60","requests","0.04","2.40000000000001","2.40000000000001","0","False","1000","soylent-corp","","0","0"
"2026-03-15","eve93","copilot","copilot_premium_request","Claude Sonnet 4.5","132","requests","0.04","5.28","5.28","0","False","1000","piedpiper","","0","0"
"2026-03-15","auxiliaryLowe","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.49","requests","0.04","0.0196000000000047","0.0196000000000047","0","False","300","daily-planet-dev","","0","0"
"2026-03-15","adah55","copilot","copilot_premium_request","Gemini 2.5 Pro","114","requests","0.04","4.55999999999999","4.55999999999999","0","False","1000","wonka-factory","compliance","0","0"
"2026-03-15","lorena30","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.439999999999992","0.439999999999992","0","False","300","acme-corp","security-ops","0","0"
"2026-03-15","jay57","copilot","copilot_premium_request","GPT-5.2","123","requests","0.04","4.91999999999998","4.91999999999998","0","False","1000","vandelay-industries","","0","0"
"2026-03-15","mueller-tough","copilot","coding_agent_premium_request","Coding Agent model","24","requests","0.04","0.959999999999998","0.959999999999998","0","False","1000","prestige-worldwide","","0","0"
"2026-03-15","open-sourceNitzsche","copilot","copilot_premium_request","Claude Haiku 4.5","46","requests","0.04","1.84000000000002","1.84000000000002","0","False","300","piedpiper","cloud-native","0","0"
"2026-03-15","kian_koch","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.03","requests","0.04","0.041199999999992","0.041199999999992","0","False","300","piedpiper","","0","0"
"2026-03-15","digitalKiehn","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.440000000000021","0.440000000000021","0","False","1000","umbrella-corp","devex","0","0"
"2026-03-15","claude60","copilot","copilot_premium_request","Gemini 3 Pro","14","requests","0.04","0.559999999999985","0.559999999999985","0","False","1000","globex-inc","ml-infra","0","0"
"2026-03-15","opticalMorar","copilot","copilot_premium_request","Gemini 2.5 Pro","27","requests","0.04","1.08000000000001","1.08000000000001","0","False","1000","prestige-worldwide","","0","0"
"2026-03-15","rhonda96","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.98","requests","0.04","0.0791999999999798","0.0791999999999798","0","False","1000","vandelay-industries","platform-team","0","0"
"2026-03-16","geneva94","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.91","requests","0.04","0.07640000000001","0.07640000000001","0","False","1000","waynetech","cloud-native","0","0"
"2026-03-16","kian_koch","copilot","copilot_premium_request","Gemini 2.5 Pro","23","requests","0.04","0.919999999999986","0.919999999999986","0","False","300","aperture-labs","","0","0"
"2026-03-16","mobileBrakus","spark","spark_premium_request","Claude Opus 4.6","146","requests","0.04","5.83999999999999","5.83999999999999","0","False","1000","hooli","","0","0"
"2026-03-16","claude60","copilot","copilot_premium_request","Gemini 2.5 Pro","24","requests","0.04","0.959999999999984","0.959999999999984","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-16","senger-weigh","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.68","requests","0.04","0.0672000000000186","0.0672000000000186","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-16","connietreutel","copilot","copilot_premium_request","Claude Sonnet 4.5","74","requests","0.04","2.96","2.96","0","False","1000","vandelay-industries","","0","0"
"2026-03-16","primaryMetz","copilot","copilot_premium_request","Gemini 3 Pro","143","requests","0.04","5.71999999999999","5.71999999999999","0","False","300","starkindustries","","0","0"
"2026-03-16","antonia68","copilot","copilot_premium_request","GPT-5.3-Codex","39","requests","0.04","1.56","1.56","0","False","1000","cyberdyne-sys","","0","0"
"2026-03-16","multi-byteBednar","copilot","copilot_premium_request","Auto: Gemini 3 Pro","4.27","requests","0.04","0.170799999999997","0.170799999999997","0","False","1000","Bluth-Company","platform-team","0","0"
"2026-03-16","tromp-petty","copilot","copilot_premium_request","GPT-5.1","21","requests","0.04","0.839999999999996","0.839999999999996","0","False","1000","daily-planet-dev","security-ops","0","0"
"2026-03-16","ariane94","copilot","copilot_premium_request","GPT-5","51","requests","0.04","2.03999999999998","2.03999999999998","0","False","1000","daily-planet-dev","","0","0"
"2026-03-16","suzanne_hahn54","copilot","copilot_premium_request","Gemini 3 Pro","92","requests","0.04","3.67999999999998","3.67999999999998","0","False","300","massive-dynamic","","0","0"
"2026-03-16","franey-happy","copilot","copilot_premium_request","Claude Sonnet 4.5","126","requests","0.04","5.04000000000001","5.04000000000001","0","False","1000","aperture-labs","frontend-guild","0","0"
"2026-03-16","dashawn_nader53","copilot","copilot_premium_request","Claude Opus 4.6","120","requests","0.04","4.8","4.8","0","False","1000","springfield-nuclear","","0","0"
"2026-03-16","nathanial81","copilot","copilot_premium_request","GPT-5.2-Codex","137","requests","0.04","5.47999999999998","5.47999999999998","0","False","1000","vandelay-industries","platform-team","0","0"
"2026-03-16","digitalKiehn","copilot","copilot_premium_request","Claude Opus 4.5","142","requests","0.04","5.68","5.68","0","False","300","wonka-factory","frontend-guild","0","0"
"2026-03-16","heller-venge","copilot","copilot_premium_request","GPT-5.1","10","requests","0.04","0.400000000000003","0.400000000000003","0","False","300","soylent-corp","","0","0"
"2026-03-16","solidstateChristians","copilot","copilot_premium_request","Auto: Gemini 3 Pro","4.94","requests","0.04","0.197599999999987","0.197599999999987","0","False","1000","daily-planet-dev","cloud-native","0","0"
"2026-03-16","florence_medhurst","copilot","copilot_premium_request","Claude Sonnet 4.5","103","requests","0.04","4.11999999999998","4.11999999999998","0","False","1000","wonka-factory","frontend-guild","0","0"
"2026-03-16","daryl90","copilot","copilot_premium_request","GPT-5","123","requests","0.04","4.91999999999998","4.91999999999998","0","False","1000","wonka-factory","data-eng","0","0"
"2026-03-16","eve93","copilot","copilot_premium_request","Claude Opus 4.5","113","requests","0.04","4.51999999999999","4.51999999999999","0","False","1000","dunder-mifflin-tech","platform-team","0","0"
"2026-03-16","wirelessArmstrong","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.58","requests","0.04","0.0231999999999871","0.0231999999999871","0","False","1000","cyberdyne-sys","compliance","0","0"
"2026-03-16","jay57","copilot","copilot_premium_request","GPT-5.2-Codex","85","requests","0.04","3.4","3.4","0","False","300","prestige-worldwide","devex","0","0"
"2026-03-16","lorena30","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","4.47","requests","0.04","0.178799999999978","0.178799999999978","0","False","300","soylent-corp","","0","0"
"2026-03-16","rhiannondach","spark","spark_premium_request","Auto: Gemini 3 Pro","0.66","requests","0.04","0.0264000000000142","0.0264000000000142","0","False","1000","Bluth-Company","","0","0"
"2026-03-16","bluetoothBayer","copilot","copilot_premium_request","Claude Sonnet 4.6","65","requests","0.04","2.6","2.6","0","False","300","waynetech","platform-team","0","0"
"2026-03-16","josue79","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","3.9","requests","0.04","0.156000000000019","0.156000000000019","0","False","300","soylent-corp","data-eng","0","0"
"2026-03-16","back-endStreich-Schu","copilot","coding_agent_premium_request","Coding Agent model","111","requests","0.04","4.44000000000001","4.44000000000001","0","False","1000","initech","","0","0"
"2026-03-16","oconnell-defin","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","1.52","requests","0.04","0.0607999999999822","0.0607999999999822","0","False","300","umbrella-corp","compliance","0","0"
"2026-03-16","1080pBauch","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","2.32","requests","0.04","0.0927999999999789","0.0927999999999789","0","False","1000","globex-inc","","0","0"
"2026-03-16","abigail22","copilot","copilot_premium_request","GPT-5.3-Codex","141","requests","0.04","5.64000000000001","5.64000000000001","0","False","1000","prestige-worldwide","devex","0","0"
"2026-03-16","wirelessWehner","copilot","copilot_premium_request","Claude Sonnet 4.5","142","requests","0.04","5.67999999999998","5.67999999999998","0","False","1000","aperture-labs","frontend-guild","0","0"
"2026-03-16","back-endGerlach","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.18","requests","0.04","0.0471999999999993","0.0471999999999993","0","False","1000","oscorp","","0","0"
"2026-03-16","toney60","copilot","copilot_premium_request","GPT-5","56","requests","0.04","2.23999999999999","2.23999999999999","0","False","300","dunder-mifflin-tech","cloud-native","0","0"
"2026-03-16","open-sourceTerry","copilot","copilot_premium_request","GPT-5.1","45","requests","0.04","1.79999999999999","1.79999999999999","0","False","1000","wonka-factory","compliance","0","0"
"2026-03-16","open-sourceNitzsche","copilot","copilot_premium_request","GPT-5.1","73","requests","0.04","2.91999999999999","2.91999999999999","0","False","1000","vandelay-industries","data-eng","0","0"
"2026-03-16","leland12","copilot","copilot_premium_request","Claude Opus 4.5","85","requests","0.04","3.40000000000001","3.40000000000001","0","False","300","waynetech","","0","0"
"2026-03-16","hirthe-grant-trivi","copilot","copilot_premium_request","Claude Opus 4.6","65","requests","0.04","2.6","2.6","0","False","300","dunder-mifflin-tech","devex","0","0"
"2026-03-17","virtualGottlieb","copilot","copilot_premium_request","Code Review model","74","requests","0.04","2.96000000000002","2.96000000000002","0","False","1000","vandelay-industries","","0","0"
"2026-03-17","nathanial81","spark","spark_premium_request","Auto: GPT-5.2-Codex","3.02","requests","0.04","0.120799999999997","0.120799999999997","0","False","300","waynetech","data-eng","0","0"
"2026-03-17","dashawn_nader53","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.35","requests","0.04","0.0540000000000082","0.0540000000000082","0","False","1000","Bluth-Company","compliance","0","0"
"2026-03-17","multi-byteBednar","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.51","requests","0.04","0.0603999999999907","0.0603999999999907","0","False","300","starkindustries","compliance","0","0"
"2026-03-17","toney60","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.74","requests","0.04","0.0695999999999882","0.0695999999999882","0","False","300","daily-planet-dev","","0","0"
"2026-03-17","macejkovic-ugly","copilot","copilot_premium_request","Code Review model","103","requests","0.04","4.11999999999999","4.11999999999999","0","False","300","cyberdyne-sys","compliance","0","0"
"2026-03-17","herzog-clean","copilot","copilot_premium_request","Claude Sonnet 4.5","30","requests","0.04","1.20000000000001","1.20000000000001","0","False","300","daily-planet-dev","compliance","0","0"
"2026-03-17","virtualBradtke","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.21","requests","0.04","0.168400000000007","0.168400000000007","0","False","1000","massive-dynamic","","0","0"
"2026-03-17","rhonda96","copilot","coding_agent_premium_request","Coding Agent model","57","requests","0.04","2.28","2.28","0","False","1000","hooli","","0","0"
"2026-03-17","rhiannondach","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.22","requests","0.04","0.168799999999993","0.168799999999993","0","False","1000","acme-corp","","0","0"
"2026-03-17","abigail22","copilot","copilot_premium_request","Claude Sonnet 4.6","82","requests","0.04","3.27999999999998","3.27999999999998","0","False","1000","starkindustries","ml-infra","0","0"
"2026-03-17","leland12","copilot","copilot_premium_request","Gemini 3 Pro","137","requests","0.04","5.48000000000002","5.48000000000002","0","False","1000","acme-corp","frontend-guild","0","0"
"2026-03-17","larue24","copilot","copilot_premium_request","GPT-5.3-Codex","142","requests","0.04","5.68","5.68","0","False","300","globex-inc","ml-infra","0","0"
"2026-03-17","back-endStreich-Schu","copilot","copilot_premium_request","GPT-5.2","87","requests","0.04","3.47999999999999","3.47999999999999","0","False","1000","massive-dynamic","devex","0","0"
"2026-03-17","1080pBauch","copilot","copilot_premium_request","Gemini 2.5 Pro","99","requests","0.04","3.95999999999999","3.95999999999999","0","False","1000","massive-dynamic","","0","0"
"2026-03-17","tromp-petty","copilot","copilot_premium_request","GPT-5.2-Codex","64","requests","0.04","2.55999999999999","2.55999999999999","0","False","300","umbrella-corp","data-eng","0","0"
"2026-03-17","andy48","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","2.2","requests","0.04","0.0880000000000007","0.0880000000000007","0","False","1000","globex-inc","frontend-guild","0","0"
"2026-03-17","connietreutel","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","2.72","requests","0.04","0.108799999999983","0.108799999999983","0","False","1000","prestige-worldwide","data-eng","0","0"
"2026-03-17","solidstateChristians","copilot","copilot_premium_request","Claude Opus 4.6","50","requests","0.04","2.00000000000001","2.00000000000001","0","False","1000","dunder-mifflin-tech","compliance","0","0"
"2026-03-17","senger-weigh","spark","spark_premium_request","GPT-5.2-Codex","67","requests","0.04","2.68000000000001","2.68000000000001","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-17","brett64","copilot","copilot_premium_request","Claude Opus 4.5","60","requests","0.04","2.39999999999999","2.39999999999999","0","False","1000","umbrella-corp","data-eng","0","0"
"2026-03-17","heller-venge","copilot","copilot_premium_request","Gemini 3 Pro","63","requests","0.04","2.52000000000001","2.52000000000001","0","False","1000","aperture-labs","","0","0"
"2026-03-17","antonia68","copilot","coding_agent_premium_request","Coding Agent model","121","requests","0.04","4.84000000000001","4.84000000000001","0","False","1000","prestige-worldwide","cloud-native","0","0"
"2026-03-17","keyshawnschinner16","copilot","copilot_premium_request","Claude Sonnet 4.6","86","requests","0.04","3.43999999999998","3.43999999999998","0","False","1000","umbrella-corp","compliance","0","0"
"2026-03-17","auxiliaryLowe","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","1.41","requests","0.04","0.0564000000000167","0.0564000000000167","0","False","300","starkindustries","cloud-native","0","0"
"2026-03-17","open-sourceHahn","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","2.22","requests","0.04","0.0887999999999827","0.0887999999999827","0","False","1000","initech","","0","0"
"2026-03-17","white-wicke","copilot","copilot_premium_request","GPT-5","52","requests","0.04","2.08","2.08","0","False","1000","dunder-mifflin-tech","frontend-guild","0","0"
"2026-03-17","digitalKiehn","copilot","copilot_premium_request","GPT-5.2-Codex","63","requests","0.04","2.51999999999999","2.51999999999999","0","False","1000","prestige-worldwide","frontend-guild","0","0"
"2026-03-17","dibbert-gloss","copilot","copilot_premium_request","Claude Opus 4.5","39","requests","0.04","1.56000000000001","1.56000000000001","0","False","1000","waynetech","platform-team","0","0"
"2026-03-17","lisandro88","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","2.46","requests","0.04","0.0983999999999893","0.0983999999999893","0","False","1000","oscorp","platform-team","0","0"
"2026-03-17","oconnell-defin","copilot","copilot_premium_request","GPT-5.2-Codex","15","requests","0.04","0.599999999999983","0.599999999999983","0","False","1000","starkindustries","","0","0"
"2026-03-17","erik67","copilot","copilot_premium_request","Claude Haiku 4.5","110","requests","0.04","4.39999999999998","4.39999999999998","0","False","1000","massive-dynamic","compliance","0","0"
"2026-03-17","back-endGerlach","copilot","copilot_premium_request","Auto: Gemini 3 Pro","4.62","requests","0.04","0.184800000000006","0.184800000000006","0","False","300","dunder-mifflin-tech","","0","0"
"2026-03-17","murazik-mealy","copilot","copilot_premium_request","Auto: Gemini 3 Pro","1.62","requests","0.04","0.0648000000000191","0.0648000000000191","0","False","1000","vandelay-industries","","0","0"
"2026-03-17","ludiemante36","copilot","copilot_premium_request","Claude Sonnet 4.5","139","requests","0.04","5.56000000000001","5.56000000000001","0","False","300","soylent-corp","","0","0"
"2026-03-17","bluetoothBayer","copilot","copilot_premium_request","Claude Sonnet 4.6","91","requests","0.04","3.64","3.64","0","False","1000","prestige-worldwide","data-eng","0","0"
"2026-03-17","mobileBrakus","copilot","copilot_premium_request","Gemini 3 Pro","103","requests","0.04","4.12000000000001","4.12000000000001","0","False","1000","oscorp","compliance","0","0"
"2026-03-18","abigail22","copilot","copilot_premium_request","Claude Opus 4.5","35","requests","0.04","1.40000000000001","1.40000000000001","0","False","1000","umbrella-corp","compliance","0","0"
"2026-03-18","polly99","copilot","copilot_premium_request","Claude Sonnet 4.5","20","requests","0.04","0.79999999999999","0.79999999999999","0","False","1000","initech","devex","0","0"
"2026-03-18","wirelessArmstrong","spark","spark_premium_request","Auto: Claude Sonnet 4.5","4.33","requests","0.04","0.173200000000017","0.173200000000017","0","False","1000","globex-inc","ml-infra","0","0"
"2026-03-18","cross-platformGraham","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.94","requests","0.04","0.0376000000000107","0.0376000000000107","0","False","1000","massive-dynamic","platform-team","0","0"
"2026-03-18","eve93","copilot","copilot_premium_request","GPT-5.2-Codex","36","requests","0.04","1.44","1.44","0","False","1000","acme-corp","devex","0","0"
"2026-03-18","franey-happy","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","2.95","requests","0.04","0.11800000000001","0.11800000000001","0","False","1000","hooli","","0","0"
"2026-03-18","mobileBrakus","copilot","copilot_premium_request","GPT-5.1","98","requests","0.04","3.91999999999998","3.91999999999998","0","False","300","dunder-mifflin-tech","devex","0","0"
"2026-03-18","suzanne_hahn54","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","2.82","requests","0.04","0.112800000000022","0.112800000000022","0","False","1000","dunder-mifflin-tech","devex","0","0"
"2026-03-18","oconnell-defin","copilot","copilot_premium_request","GPT-5.1","135","requests","0.04","5.4","5.4","0","False","300","prestige-worldwide","ml-infra","0","0"
"2026-03-18","lois13","copilot","copilot_premium_request","GPT-5.3-Codex","120","requests","0.04","4.80000000000002","4.80000000000002","0","False","1000","aperture-labs","security-ops","0","0"
"2026-03-18","mobileStehr-Grimes","copilot","copilot_premium_request","Claude Haiku 4.5","119","requests","0.04","4.76000000000002","4.76000000000002","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-18","fletcher35","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","1.6","requests","0.04","0.064000000000006","0.064000000000006","0","False","300","hooli","security-ops","0","0"
"2026-03-18","tromp-petty","copilot","copilot_premium_request","GPT-5","132","requests","0.04","5.27999999999999","5.27999999999999","0","False","1000","piedpiper","ml-infra","0","0"
"2026-03-18","ludiemante36","copilot","copilot_premium_request","Code Review model","72","requests","0.04","2.87999999999998","2.87999999999998","0","False","1000","waynetech","devex","0","0"
"2026-03-18","gary51","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","1.62","requests","0.04","0.0648000000000096","0.0648000000000096","0","False","300","Bluth-Company","data-eng","0","0"
"2026-03-18","larue24","copilot","copilot_premium_request","Claude Sonnet 4.5","43","requests","0.04","1.72000000000002","1.72000000000002","0","False","1000","oscorp","","0","0"
"2026-03-18","dashawn_nader53","copilot","copilot_premium_request","GPT-5.2","142","requests","0.04","5.67999999999999","5.67999999999999","0","False","1000","massive-dynamic","security-ops","0","0"
"2026-03-18","virtualFarrell","copilot","copilot_premium_request","Claude Opus 4.5","104","requests","0.04","4.16000000000002","4.16000000000002","0","False","300","initech","","0","0"
"2026-03-18","hapticMacGyver","copilot","copilot_premium_request","GPT-5.2-Codex","46","requests","0.04","1.84000000000001","1.84000000000001","0","False","300","vandelay-industries","","0","0"
"2026-03-19","open-sourceTerry","copilot","copilot_premium_request","Claude Sonnet 4.6","100","requests","0.04","3.99999999999998","3.99999999999998","0","False","300","prestige-worldwide","data-eng","0","0"
"2026-03-19","digitalKiehn","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","3.05","requests","0.04","0.121999999999997","0.121999999999997","0","False","1000","Bluth-Company","","0","0"
"2026-03-19","leland12","copilot","copilot_premium_request","GPT-5.2","48","requests","0.04","1.91999999999999","1.91999999999999","0","False","300","globex-inc","","0","0"
"2026-03-19","mueller-tough","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","4.91","requests","0.04","0.196399999999989","0.196399999999989","0","False","300","dunder-mifflin-tech","ml-infra","0","0"
"2026-03-19","larue24","copilot","copilot_premium_request","Code Review model","138","requests","0.04","5.51999999999999","5.51999999999999","0","False","1000","waynetech","","0","0"
"2026-03-19","herzog-clean","copilot","copilot_premium_request","Code Review model","72","requests","0.04","2.87999999999999","2.87999999999999","0","False","1000","soylent-corp","data-eng","0","0"
"2026-03-19","back-endStreich-Schu","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","3.16","requests","0.04","0.126400000000005","0.126400000000005","0","False","1000","soylent-corp","","0","0"
"2026-03-19","hirthe-grant-trivi","copilot","copilot_premium_request","Gemini 3 Pro","143","requests","0.04","5.72000000000001","5.72000000000001","0","False","1000","massive-dynamic","ml-infra","0","0"
"2026-03-19","virtualFarrell","copilot","copilot_premium_request","GPT-5.1","65","requests","0.04","2.6","2.6","0","False","1000","acme-corp","","0","0"
